mine_id,injury_body_part,injury_classifiation,injury_count,injury_days_lost,injury_nature,injury_source
200024,Body systems,"Occupational illness, (NOT 1-6)",1,0,"Heat stroke, sunstroke, heat cramps, etc.",Heat
200024,Unclassified,Employee natural caused fatal & nonfatal injury,1,2,"Unclassified, not determined","Miscellaneous, NEC"
200024,Back,Days of restricted activity only,1,0,"Sprain, strains","Boxes, crates, cartons"
200024,Wrist,Days of restricted activity only,1,0,"Sprain, strains","Hand tools, powered NEC"
200024,Ankle,"Occupational illness, (NOT 1-6)",1,0,Dermatitis,"Miscellaneous, NEC"
200024,Eye(s) (inc. optic nerve & vision),Days of restricted activity only,1,0,Dust in eyes,Pulverized mineral
200024,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Broken rock, coal, ore, waste"
200024,Neck,Days away AND restricted activity,1,95,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200024,Knee,"Occupational illness, (NOT 1-6)",1,0,"Occupational diseases, NEC","Miscellaneous, NEC"
200024,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Hand tools not powered NEC
200024,Knee,Days of restricted activity only,1,0,"Cut, laceration, puncture",Ground
200024,Shoulder(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Electrical apparatus NEC
200024,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Scaffolds, staging, etc."
200024,Foot (not ankle or toes),Days of restricted activity only,1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
200024,"Head, NEC",Days away from work only,1,1,"Contusion, bruise",Surface mining machines
200024,Wrist,Days of restricted activity only,1,0,"Sprain, strains",Boilers
200024,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Metal covers and guards
200024,Eye(s) (inc. optic nerve & vision),Days of restricted activity only,1,0,Dust in eyes,Pulverized mineral
200024,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200024,Finger(s),Days of restricted activity only,1,0,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
200024,Knee,Days away AND restricted activity,1,16,"Unclassified, not determined",Ground
200024,Foot (not ankle or toes),Days of restricted activity only,1,0,Crushing,"Metal NEC (pipe, wire, nails, manhole covers)"
200024,Thigh,Days of restricted activity only,1,0,"Contusion, bruise","Metal NEC (pipe, wire, nails, manhole covers)"
200024,Finger(s),Days of restricted activity only,1,0,"Contusion, bruise",Movable ladders
200024,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Bags
200024,Brain,Days away AND restricted activity,1,4,"Concussion -- brain, cerebral","Floor, walking surface"
200024,Neck,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200024,Shoulder(s),Days away AND restricted activity,1,39,"Sprain, strains",Boilers
200024,Knee,Days away AND restricted activity,1,72,"Sprain, strains",Bodily motion
200024,Back,Days of restricted activity only,1,0,"Sprain, strains","Nonpowered vehicles (dollies, wheelbarrow, etc.)"
200024,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
200024,Abdomen,Days away AND restricted activity,1,28,"Hernia, rupture",Bags
200024,Back,All other cases (inc. 1st aid),1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
200024,Neck,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200024,Back,Days of restricted activity only,1,0,"Sprain, strains",Coal & petroleum products NEC
200024,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,Dust in eyes,Pulverized mineral
200024,Knee,Days of restricted activity only,1,0,"Sprain, strains",Ground
200024,Finger(s),Days of restricted activity only,1,0,"Fracture, chip","Metal NEC (pipe, wire, nails, manhole covers)"
200024,Finger(s),Days away AND restricted activity,1,7,"Fracture, chip",Metal covers and guards
200024,Back,Days of restricted activity only,1,0,"Sprain, strains",Ground
200024,Hand,Days of restricted activity only,1,0,Crushing,"Hoisting apparatus, NEC"
200024,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Knife
200024,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
200024,Wrist,Days of restricted activity only,1,0,"Sprain, strains",Ground
200024,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Belts (not conveyor)
200024,Finger(s),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Metal covers and guards
200024,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
200024,Ankle,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200024,Back,Days of restricted activity only,1,0,"Sprain, strains","Drums, pulleys, sheaves (not conveyor)"
200024,Shoulder(s),Days away from work only,1,131,"Sprain, strains",Metal covers and guards
200024,Ankle,All other cases (inc. 1st aid),1,0,"Sprain, strains",Ground
200024,Knee,Days of restricted activity only,1,0,"Sprain, strains",Ground
200024,Wrist,Days of restricted activity only,1,0,"Sprain, strains",Ground
200024,Finger(s),Days of restricted activity only,1,0,"Fracture, chip","Axe, hammer, sledge"
200024,Back,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200024,Hips,Days of restricted activity only,1,0,"Sprain, strains",Loose dirt & mud
200024,Back,All other cases (inc. 1st aid),1,0,"Sprain, strains","Mine jeep, kersey, jitney (rail & nonrail), S&S tractor"
200024,"Face, NEC","Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Steel rail (all sizes)
200112,Finger(s),Days of restricted activity only,1,0,Crushing,Electrical apparatus NEC
200112,Lower leg,Days away from work only,1,6,"Fracture, chip",Steel rail (all sizes)
200112,Finger(s),Days of restricted activity only,1,0,Crushing,"Milling, cleaning plant, & breaker machines"
200134,Back,Days of restricted activity only,1,0,"Sprain, strains","Axe, hammer, sledge"
200134,Jaw (inc. chin),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Crowbar, pry bar"
200134,Back,Days of restricted activity only,1,0,"Sprain, strains",Loose dirt & mud
200134,Finger(s),Days of restricted activity only,1,0,"Fracture, chip",Electrical apparatus NEC
200134,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Knife
200134,Knee,Days of restricted activity only,1,0,"Sprain, strains",Bodily motion
200134,Elbow,Days away AND restricted activity,1,16,"Cut, laceration, puncture",Pulverized mineral
200134,Knee,Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
200135,Elbow,Days of restricted activity only,1,0,"Sprain, strains","Broken rock, coal, ore, waste"
200135,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Metal covers and guards
200135,Multiple parts,Days away from work only,1,88,"Fracture, chip",Ground
200135,Ankle,"Injuries w/o death, days away, or restrict. act.",1,0,"Sprain, strains","Broken rock, coal, ore, waste"
200135,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
200135,Back,Days of restricted activity only,1,0,"Unclassified, not determined",Bags
200135,Back,Days of restricted activity only,1,0,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
200135,Upper arm,Days of restricted activity only,1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
200135,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Metal covers and guards
200135,Knee,Days away from work only,1,4,"Sprain, strains","Rubber, glass, plastic"
200135,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Pulverized mineral
200135,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture","Machines NEC, welder, office machines"
200135,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
200135,Elbow,Days of restricted activity only,1,0,"Sprain, strains","Crowbar, pry bar"
200135,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
200137,Back,Days of restricted activity only,1,0,"Sprain, strains",Metal covers and guards
200137,Neck,Days away AND restricted activity,1,1,"Unclassified, not determined","Metal NEC (pipe, wire, nails, manhole covers)"
200137,Knee,Days away from work only,1,4,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
200137,Knee,Days of restricted activity only,1,0,"Cut, laceration, puncture",Steps
200137,Knee,Days away AND restricted activity,1,302,"Sprain, strains",Ground
200137,Knee,Days away AND restricted activity,1,7,"Contusion, bruise",Metal covers and guards
200137,Lower leg,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Steps
200137,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Burn, chemical",Chemicals and chemical compounds NEC
200137,Back,Days away from work only,1,1,"Sprain, strains",Bodily motion
200137,"Arm, multiple",Days of restricted activity only,1,0,"Sprain, strains","Nonpowered vehicles (dollies, wheelbarrow, etc.)"
200137,Hips,Days away AND restricted activity,1,150,"Unclassified, not determined",Surface mining machines
200137,Ankle,Days of restricted activity only,1,0,"Sprain, strains",Ground
200137,Eye(s) (inc. optic nerve & vision),Days away from work only,1,1,Dust in eyes,Pulverized mineral
200137,Back,Days of restricted activity only,1,0,"Sprain, strains",Bodily motion
200137,Neck,Days away AND restricted activity,1,5,"Sprain, strains","Miscellaneous, NEC"
200137,Neck,Days of restricted activity only,1,0,"Sprain, strains","Miscellaneous, NEC"
200137,Finger(s),Days of restricted activity only,1,0,Crushing,"Barrels, kegs, drums"
200137,Back,Days of restricted activity only,1,0,"Sprain, strains",Surface mining machines
200137,Back,Days of restricted activity only,1,0,"Sprain, strains",Surface mining machines
200137,Neck,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200137,Finger(s),Days away AND restricted activity,1,18,Crushing,Hand tools not powered NEC
200137,Knee,Days away AND restricted activity,1,39,"Sprain, strains",Steps
200137,Knee,Days away from work only,1,43,"Unclassified, not determined",Ground
200137,Hand,"Occupational illness, (NOT 1-6)",1,0,"Joint, tendon, or muscle inflammation or irritation","Miscellaneous, NEC"
200137,Eye(s) (inc. optic nerve & vision),Days away from work only,1,1,Non-Contact electric arc burn,"Machines NEC, welder, office machines"
200137,Back,Days away AND restricted activity,1,13,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200137,"Lower extremities, multiple","Occupational illness, (NOT 1-6)",1,3,Dermatitis,"Rubber, glass, plastic"
200137,Back,Days of restricted activity only,1,0,"Unclassified, not determined","Highway ore carriers, other large trucks, buses"
200137,Back,Days away AND restricted activity,1,3,"Sprain, strains",Ground
200137,Back,Days of restricted activity only,1,0,"Unclassified, not determined",Bodily motion
200137,Back,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200137,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Knife
200137,"Arm, NEC",Days away AND restricted activity,1,40,"Fracture, chip","Brick, ceramic"
200137,Knee,Days of restricted activity only,1,0,"Sprain, strains","Floor, walking surface"
200137,Ankle,Days away from work only,1,18,"Sprain, strains","Stairs, steps"
200137,Back,Days of restricted activity only,1,0,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200137,Back,Days away AND restricted activity,1,3,"Sprain, strains","Highway ore carriers, other large trucks, buses"
200137,Back,Days away AND restricted activity,1,3,"Sprain, strains",Surface mining machines
200144,Knee,Days of restricted activity only,1,0,"Unclassified, not determined",Ground
200144,Lower leg,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Containers NEC
200144,Hand,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture",Surface mining machines
200144,Knee,Days away AND restricted activity,1,40,"Sprain, strains",Ground
200144,Finger(s),Days away from work only,1,7,"Cut, laceration, puncture",Metal covers and guards
200144,Shoulder(s),Days of restricted activity only,1,0,"Sprain, strains",Ground
200144,Eye(s) (inc. optic nerve & vision),Days away AND restricted activity,1,2,"Burn, chemical",Chemicals and chemical compounds NEC
200144,Chest,Days of restricted activity only,1,0,"Sprain, strains","Broken rock, coal, ore, waste"
200144,Ankle,Days away AND restricted activity,1,7,"Sprain, strains",Boilers
200144,Shoulder(s),Days away AND restricted activity,1,14,"Sprain, strains","Metal NEC (pipe, wire, nails, manhole covers)"
200144,"Head, NEC",Days away from work only,1,243,"Contusion, bruise",Ground
200144,Finger(s),Days away AND restricted activity,1,7,"Fracture, chip",Metal covers and guards
200144,"Upper extremities, multiple",Days away AND restricted activity,1,3,"Cut, laceration, puncture",Water
200144,Finger(s),Days of restricted activity only,1,0,"Fracture, chip","Hand tools, powered NEC"
200144,Ankle,Days away from work only,1,228,"Sprain, strains",Metal covers and guards
200144,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture","Metal NEC (pipe, wire, nails, manhole covers)"
200144,Chest,"Injuries w/o death, days away, or restrict. act.",1,0,"Fracture, chip",Ground
200144,Body systems,"Occupational illness, (NOT 1-6)",1,0,"Heat stroke, sunstroke, heat cramps, etc.",Heat
200144,Unclassified,No Injury,0,Nil Recorded,Unclassified,Unclassified
200144,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Other injury, NEC",Pulverized mineral
200144,Upper arm,Days away from work only,1,199,"Sprain, strains","Broken rock, coal, ore, waste"
200144,Eye(s) (inc. optic nerve & vision),"Injuries w/o death, days away, or restrict. act.",1,0,"Other injury, NEC",Pulverized mineral
200144,Back,Days of restricted activity only,1,0,"Sprain, strains",Surface mining machines
200144,Finger(s),Days of restricted activity only,1,0,"Cut, laceration, puncture",Metal covers and guards
200144,Lower leg,Days away from work only,1,130,"Fracture, chip","Floor, walking surface"
200144,Back,Days of restricted activity only,1,0,"Sprain, strains",Movable ladders
200144,"Arm, NEC",Days of restricted activity only,1,0,"Sprain, strains","Milling, cleaning plant, & breaker machines"
200144,Mouth,"Injuries w/o death, days away, or restrict. act.",1,0,"Cut, laceration, puncture","Working surfaces outside, NEC"
